URL,Name,Address,Contact,Website,Categories
https://www.places2play.org/place?id=692,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=693,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=694,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=695,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=696,Place,,,,
https://www.places2play.org/place?id=697,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=698,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=699,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=700,Pickleball Courts at Bouquet Canyon Park,"28127 Wellston Dr, Wellston Dr And Altena Dr. , Santa Clarita, CA 91350",Steve Rusk,https://www.facebook.com/group,"Su, M, T, W, T, F, Sa, Public, Concrete, Lighted Courts, Outdoor Courts, Permanent Nets, Public Park, Restrooms, Spectator Seating, Water Fountain, Wheelchair Accessible, All Day Play, Morning Play, Afternoon Play, Evening Play, Night Play, Free to Play"
https://www.places2play.org/place?id=701,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=702,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=703,Pickleball Courts at Brommer Street Park,"1451 30th Ave, Santa Cruz, CA 95062",Leslie Mcgarvey,http://www.santacruzpickleball,"Su, M, T, W, T, F, Sa, Public, Acrylic Surface, Outdoor Courts, Public Park, Restrooms, Water Fountain, All Day Play, Morning Play, Competition Focused, Recreational Focused, Drop-In Fee"
https://www.places2play.org/place?id=704,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=705,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=706,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=707,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=708,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=709,Pickleball Courts at Memorial Park Pickleball,"1401 Olympic Blvd., Santa Monica, CA 90404","Ho Nguyen, Usapa Santa Monica Ambassador",https://www.facebook.com/group,"Su, M, T, W, T, F, Sa, Public, Lighted Courts, Outdoor Courts, Public Park, Restrooms, Water Fountain, 2.5 Players, 3.0 Players, 3.5 Players, 4.0 Players, 4.5 Players, 5.0 Players, Pro Players, Morning Play, Afternoon Play, Evening Play, Night Play, Verify Schedule, Beginner Classes, Beginners Welcome, Challenge Court, Rating Restricted Courts, Recreational Focused, Senior Crowd, Tournament Practice, Young Crowd, Dura 40, Franklin X, Onix Pure Outdoor, Free to Play"
https://www.places2play.org/place?id=710,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=711,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=712,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=713,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=714,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=715,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=716,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=717,Place,,,,
https://www.places2play.org/place?id=718,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=719,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=720,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=721,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=722,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=723,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=724,Pickleball Courts at Bear Valley Springs,"26940 Bear Valley Rd., Tehachapi, CA 93581",Phil Vartanian,,"Private, Drop-In Fee, Outdoor Courts"
https://www.places2play.org/place?id=725,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=726,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=727,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=728,Pickleball Courts at Thousand Oaks Community Park,"2525 N Moorpark Rd, Thousand Oaks, CA 91360",Conejo Recreation And Park District (crpd),http://www.crpd.org,"Su, M, T, W, T, F, Sa, Public, Indoor Courts, Portable Nets, Public Park, Restrooms, Spectator Seating, Water Fountain, None, 2.5 Players, 3.0 Players, 3.5 Players, Verify Schedule, Beginners Welcome, Recreational Focused, Onix Pure Indoor, Free to Play"
https://www.places2play.org/place?id=729,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=730,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=731,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=732,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=733,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=734,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=735,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=736,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=737,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=738,Place,,,,
https://www.places2play.org/place?id=739,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=740,Place,,,,
https://www.places2play.org/place?id=741,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=742,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=743,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=744,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=745,Pickleball Courts at Recreation Park,"345 N. Jacob St., Visalia, CA 93292",Johanna Coyne,,"Su, M, T, W, T, F, Sa, Public, Concrete, Outdoor Courts, Permanent Nets, Public Park, 2.5 Players, 3.0 Players, All Day Play, Morning Play, Afternoon Play, Beginners Welcome, Recreational Focused, Senior Crowd, Young Crowd, Dura 40, Franklin X, Onix Pure Outdoor, Free to Play"
https://www.places2play.org/place?id=746,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=747,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=748,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=749,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=750,Pickleball Courts at West Sacramento Recreation Center,"2801 Jefferson Blvd, West Sacramento, CA 95691",Eric Culpepper,http://WestSacFun.org,"Su, M, T, W, T, F, Sa, Public, Membership Required, Indoor Courts"
https://www.places2play.org/place?id=751,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=752,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=753,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=754,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=755,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=756,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=757,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=758,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=759,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=760,Pickleball Courts at Susan M. Dunca Family Ymca,"6350 Eldridge Street, Highway 72, Arvada, CO 80004",,http://www.denverymca.org/arva,"Public, Drop-In Fee, Indoor Courts"
https://www.places2play.org/place?id=761,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=762,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=763,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=764,Pickleball Courts at Meadowood Recreation Center,"3054 S. Laredo St., Aurora, CO 80013",Aaron Holland,,"Su, M, T, W, T, F, Sa, Public, Indoor Courts, Drop-In Fee"
https://www.places2play.org/place?id=765,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=766,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=767,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=768,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=769,Pickleball Courts at South Boulder Recreation Center,"1360 Gillaspie, Emerson, Boulder, CO 80303",Keith P.,https://bouldercolorado.gov/pa,"Su, M, T, W, T, F, Sa, Public, Indoor Courts, Outdoor Courts, Drop-In Fee"
https://www.places2play.org/place?id=770,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=771,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=772,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=773,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=774,Pickleball Courts at Broomfield Industrial Park,"11451 Teller Way, Broomfield, CO 80020",Robin Garneau,http://broomfieldrecreation.co,"Public, Outdoor Courts"
https://www.places2play.org/place?id=775,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=776,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=777,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=778,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=779,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=780,Pickleball Courts at Goodson Recreation Center,"6315 S. University Blvd, S. University Blvd., Centennial, CO 80121",Goodson Rescreation Center,http://www.sspr.org/Facilities,"Su, M, T, W, T, F, Sa, Public, Indoor Courts, Restrooms, Snacks Available, Water Fountain, 2.5 Players, 3.0 Players, 3.5 Players, 4.0 Players, Morning Play, Afternoon Play, Evening Play, Night Play, Beginners Welcome, Recreational Focused, Senior Crowd, Young Crowd, Jugs Indoor, Drop-In Fee"
https://www.places2play.org/place?id=781,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=782,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=783,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=784,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=785,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=786,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=787,Pickleball Courts at Portal Park,"3535 N Hancock Ave, Colorado Springs, CO 80907",Pikes Peak Pickleball Association,http://pikespeakpickleball.com,"Su, M, T, W, T, F, Sa, Public, Outdoor Courts"
https://www.places2play.org/place?id=788,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=789,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=790,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=791,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=792,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=793,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=794,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=795,Pickleball Courts at Maxine Behrman,"531 N. Palmer Street., Delta, CO 81416",Maxine Behrman,https://www.facebook.com/group,"Public, Indoor Courts, Outdoor Courts, 2.5 Players, 3.0 Players, 3.5 Players, 4.0 Players, Recreational Focused, Franklin X, Onix Pure Indoor"
https://www.places2play.org/place?id=796,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=797,Pickleball Courts at Athmar Recreation Center,"2680 W. Mexico Ave.  , Denver, CO 80219",Joe Binsfrahm,http://www.denvergov.org/recre,"Su, M, T, W, T, F, Sa, Public, Indoor Courts, Drop-In Fee"
https://www.places2play.org/place?id=798,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=799,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=800,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=801,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=802,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=803,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=804,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=805,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=806,Pickleball Courts at Martin Luther King Jr Park,"3880 Newport St., Denver, CO 80207",Sonia Saxena,http://www.denvergov.org/recre,"Public, Outdoor Courts"
https://www.places2play.org/place?id=807,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=808,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=809,Pickleball Courts at Montclair Recreation Center,"729 Ulster St., Trenton St., Denver, CO 80220",Montclair Recreation Center,http://www.denvergov.org/recre,"Su, M, T, W, T, F, Sa, Public, Indoor Courts, Outdoor Courts, Public Park, 3.0 Players, 3.5 Players, Free to Play"
https://www.places2play.org/place?id=810,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=811,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=812,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=813,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=814,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=815,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=816,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=817,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=818,Pickleball Courts at Dillon Tennis Courts,"Dillon Town Park on La Bonte Street, Dillon, CO 80435",Lori Miller,,"Public, Outdoor Courts, 2.5 Players, 3.0 Players, 3.5 Players, 4.0 Players, Morning Play, Senior Crowd, Onix Pure Outdoor, Free to Play"
https://www.places2play.org/place?id=819,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=820,Place,,,,
https://www.places2play.org/place?id=821,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=822,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=823,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=824,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=825,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=826,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=827,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=828,Pickleball Courts at Fort Collins City Park,"1497 W Oak Street, Fort Collins, CO 80524",City Of Fort Collins Recreatio,,"Public, Outdoor Courts"
https://www.places2play.org/place?id=829,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=830,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=831,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=832,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=833,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=834,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=835,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=836,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=837,Pickleball Courts at Lincoln Park,"1340 Gunnison Avenue, Grand Junction, CO 81501",George Gerson,http://www.westernslopepickleb,"Su, M, T, W, T, F, Sa, Permanent Nets, Public, Free to Play, Morning Play, Evening Play, Lighted Courts, 3.0 Players, Outdoor Courts, 3.5 Players, 4.0 Players, 4.5 Players, 5.0 Players"
https://www.places2play.org/place?id=838,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=839,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=840,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=841,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=842,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=843,Pickleball Courts at Western Mountaineer Field House,"500 E Ruby , Gunnison, CO 81231",Duncan Callahan,http://western.edu/campusrecre,"Su, M, T, W, T, F, Sa, Public, Indoor Courts, Portable Nets, Restrooms, Water Fountain, Wheelchair Accessible, 2.5 Players, 3.0 Players, 3.5 Players, 4.0 Players, Morning Play, Verify Schedule, Beginners Welcome, Recreational Focused, Tournament Practice, Onix Pure Indoor, Jugs Indoor, Drop-In Fee"
https://www.places2play.org/place?id=844,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=845,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=846,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=847,Pickleball Courts at Clear Creek Recreation Center,"98 12th Avenue, Miner Street, Idaho Springs, CO 80452",Amy Tomlinson,http://www.clearcreekrecreatio,"Su, M, T, W, T, F, Sa, Public, Indoor Courts, Portable Nets, Wood, Restrooms, 2.5 Players, 3.0 Players, 3.5 Players, Verify Schedule, Beginner Classes, Beginners Welcome, Recreational Focused, Senior Crowd, Silversneakers, Drop-In Fee"
https://www.places2play.org/place?id=848,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=849,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=850,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=851,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=852,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=853,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=854,Pickleball Courts at Cornerstone Park,"5150 S. Windermere St., Belleview, Littleton, CO 80120",Keely Sorensen,https://www.ssprd.org/Rentals,"Su, M, T, W, T, F, Sa, Permanent Nets, Young Crowd, Senior Crowd, Recreational Focused, Competition Focused, Public, Free to Play, Public Park, Morning Play, Evening Play, All Day Play, Lighted Courts, 3.0 Players, Outdoor Courts, 3.5 Players, Restrooms, Water Fountain, Tournament Practice, Spectator Seating, Concrete, Afternoon Play, Onix Pure Outdoor, Dura 40, 4.0 Players, Franklin X, 4.5 Players, 5.0 Players"
https://www.places2play.org/place?id=855,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=856,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=857,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=858,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=859,Pickleball Courts at Collyer Park,"6th And Collyer, Longmont, CO 80501",303-772-9214,,"Public, Outdoor Courts"
https://www.places2play.org/place?id=860,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=861,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=862,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=863,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=864,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=865,Pickleball Courts at School Administration Building,"555 Garfield, 5th St., Meeker, CO 81641",970-878-3403,,"Public, Outdoor Courts, Indoor Courts"
https://www.places2play.org/place?id=866,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=867,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=868,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=869,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=870,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=871,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=872,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=873,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=874,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=875,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=876,Pickleball Courts at YMCA Of Pueblo,"3200 E. Spaulding Ave, N/a, Pueblo, CO 81008",Ymca,http://www.puebloymca.org/,"Su, M, T, W, T, F, Sa, Membership Required, Indoor Courts, Portable Nets, Wood, Club Run Facility, Restrooms, 2.5 Players, 3.0 Players, Morning Play, Beginners Welcome, Recreational Focused, Senior Crowd, Silversneakers, Drop-In Fee, Public"
https://www.places2play.org/place?id=877,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=878,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=879,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=880,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=881,Pickleball Courts at Silverthorne Recreation Center,"430 Rainbow Drive, 4th. St., Silverthorne, CO 80498",Steven Herrman,http://www.silverthorne.org,"Su, M, T, W, T, F, Sa, Public, Indoor Courts, Outdoor Courts, 2.5 Players, 3.0 Players, 3.5 Players, 4.0 Players, Morning Play, Beginner Classes, Senior Crowd, Silversneakers, Onix Pure Indoor, Drop-In Fee"
https://www.places2play.org/place?id=882,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=883,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=884,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=885,Place,,,,
https://www.places2play.org/place?id=886,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=887,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=888,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=889,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=890,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=891,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=892,Pickleball Courts at Wellington Community Park,"Buffalo Creek Parkway, Washington Street, Wellington, CO 80549",Mary Lou Gallup,http://nocopickleball.com,"Public, Outdoor Courts"
https://www.places2play.org/place?id=893,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=894,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=895,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=896,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=897,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=898,Pickleball Courts at Meadow Woods Sports Complex,"2000 Evergreen Heights Dr, Woodland Park, CO 80863",Barb Parnell,,"Su, M, T, W, T, F, Sa, Public, Outdoor Courts, Portable Restrooms, Morning Play, Evening Play, Franklin X, Free to Play"
https://www.places2play.org/place?id=899,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=900,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=901,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=902,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=903,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=904,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=905,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=906,Place,,,,
https://www.places2play.org/place?id=907,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=908,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=909,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=910,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=911,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=912,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=913,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=914,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=915,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=916,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=917,Pickleball Courts at Harwinton Conservation/recreation  Area,"95 Litchfield Road, Harwinton, CT 06791",Suzanne Stich,,"Su, M, T, W, T, F, Sa, Public, Drop-In Fee, Outdoor Courts"
https://www.places2play.org/place?id=918,Pickleball Courts at Harwinton Recreation Department,"100 Bentley Drive, Harwinton, CT 06791",Linda Ripley,http://harwinton.us/recreation,"Su, M, T, W, T, F, Sa, Public, Outdoor Courts"
https://www.places2play.org/place?id=919,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=920,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=921,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=922,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=923,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=924,Pickleball Courts at Orange Avenue Elementary School,"260 Orange Avenue, Milford , CT 06461",Milford Recreation Department,https://www.ci.milford.ct.us/r,"Private, Indoor Courts, Outdoor Courts, 3.0 Players"
https://www.places2play.org/place?id=925,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=926,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=927,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=928,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=929,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=930,Pickleball Courts at East Ridge Middle School,"10 East Ridge St., Ridgefield, CT 06877",Ridgefield Recreation Center,,"Public, Asphalt, Outdoor Courts, Portable Nets"
https://www.places2play.org/place?id=931,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=932,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=933,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=934,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=935,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=936,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=937,Pickleball Courts at Oronoque Village,"600 North Trail, Stratford, CT 06614",Nancy,,"Su, M, T, W, T, F, Sa, Private, Outdoor Courts"
https://www.places2play.org/place?id=938,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=939,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=940,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=941,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=942,Pickleball Courts at Westport Weston Family YMCA,"14 Allan Raymond Lane , Merritt Parkway, Exit 41, Westport, CT 06880",Emily Regan,http://westporty.org,"Su, M, T, W, T, F, Sa, Membership Required, Indoor Courts, Portable Nets, Club Run Facility, Restrooms, Snacks Available, 3.0 Players, Verify Schedule, Beginners Welcome, Recreational Focused, Drop-In Fee"
https://www.places2play.org/place?id=943,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=944,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=945,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=946,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=947,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=948,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=949,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=950,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=951,Pickleball Courts at Sports At The Beach Indoor Academy,"22518 Lewes Georgetown Hwy, Georgetown, DE 19947",Dave Doherty,http://www.sportsatthebeach.co,"Su, M, T, W, T, F, Sa, Indoor Courts, Restrooms, Spectator Seating, 2.5 Players, 3.0 Players, 3.5 Players, 4.0 Players, 4.5 Players, 5.0 Players, Pro Players, Morning Play, Afternoon Play, Beginner Classes, Challenge Court, Competition Focused, Senior Crowd, Young Crowd, Drop-In Fee, Public"
https://www.places2play.org/place?id=952,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=953,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=954,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=955,Place,,,,
https://www.places2play.org/place?id=956,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=957,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=958,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=959,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=960,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=961,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=962,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=963,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=964,503 Service Temporarily Unavailable,,,,
